8989,148,Cronobacter_phage_ENT47670
7974,148,Cronobacter_phage_PBES_02
7462,148,Cronobacter_phage_S13
9081,148,Cronobacter_phage_vB_CsaM_GAP161
9080,148,Cronobacter_phage_vB_CsaM_GAP31
8544,148,Cronobacter_phage_vB_CsaM_GAP32
9124,148,Cronobacter_phage_vB_CsaP_GAP52
8946,148,Cronobacter_phage_vB_CskP_GAP227
9055,148,Cronobacter_virus_ESP29491
9252,148,Deftia_phage_phiW-14
7981,148,Delftia_phage_IME-DE1
6898,148,Delftia_phage_RG-2014
8455,148,Dickeya_phage_RC-2014
7717,148,Dickeya_virus_Limestone
8584,148,Dinoroseobacter_phage_DFL12phi1
8735,148,Edwardsiella_phage_eiAU-183
8596,148,Edwardsiella_phage_PEi21
9008,148,Enterobacterial_phage_mEp213
9013,148,Enterobacterial_phage_mEp234
9007,148,Enterobacterial_phage_mEp390
8960,148,Enterobacteria_phage_13a
9212,148,Enterobacteria_phage_285P
9634,148,Enterobacteria_phage_933W
8609,148,Enterobacteria_phage_9g
9640,148,Enterobacteria_phage_alpha3
8962,148,Enterobacteria_phage_BA14
9591,148,Enterobacteria_phage_BP-4795
9076,148,Enterobacteria_phage_Bp7
7539,148,Enterobacteria_phage_cdtI
8961,148,Enterobacteria_phage_EcoDS1
9515,148,Enterobacteria_phage_ES18
8793,148,Enterobacteria_phage_fiAA91-ss
8335,148,Enterobacteria_phage_FI_sensu_lato
8288,148,Enterobacteria_phage_G4_sensu_lato
8287,148,Enterobacteria_phage_GEC-3S
9002,148,Enterobacteria_phage_HK106
9016,148,Enterobacteria_phage_HK140
9011,148,Enterobacteria_phage_HK225
9014,148,Enterobacteria_phage_HK446
9001,148,Enterobacteria_phage_HK542
9003,148,Enterobacteria_phage_HK544
9015,148,Enterobacteria_phage_HK629
9006,148,Enterobacteria_phage_HK630
9009,148,Enterobacteria_phage_HK633
8291,148,Enterobacteria_phage_ID18_sensu_lato
9447,148,Enterobacteria_phage_ID2_Moscow/ID/2001
8365,148,Enterobacteria_phage_If1
8405,148,Enterobacteria_phage_Ike
8950,148,Enterobacteria_phage_IME08
9075,148,Enterobacteria_phage_IME10
8438,148,Enterobacteria_phage_J8-65
7785,148,Enterobacteria_phage_JenK1
7778,148,Enterobacteria_phage_JenP1
7812,148,Enterobacteria_phage_JenP2
8956,148,Enterobacteria_phage_JS10
8292,148,Enterobacteria_phage_K1F
9019,148,Enterobacteria_phage_M
9020,148,Enterobacteria_phage_mEp043_c-1
9018,148,Enterobacteria_phage_mEp235
8984,148,Enterobacteria_phage_mEp237
9012,148,Enterobacteria_phage_mEp460
9017,148,Enterobacteria_phage_mEpX1
9021,148,Enterobacteria_phage_mEpX2
8398,148,Enterobacteria_phage_P4
8422,148,Enterobacteria_phage_P88
9330,148,Enterobacteria_phage_Phi1
8207,148,Enterobacteria_phage_phi80
7729,148,Enterobacteria_phage_phi92
9319,148,Enterobacteria_phage_phiEcoM-GJ1
9620,148,Enterobacteria_phage_phiP27
8403,148,Enterobacteria_phage_phiX174_sensu_lato
8949,148,Enterobacteria_phage_RB16
8416,148,Enterobacteria_phage_RB27
8417,148,Enterobacteria_phage_RB3
9513,148,Enterobacteria_phage_RB43
9572,148,Enterobacteria_phage_RB49
9669,148,Enterobacteria_phage_RB68
9578,148,Enterobacteria_phage_RB69
8146,148,Enterobacteria_phage_Sf101
8137,148,Enterobacteria_phage_SfI
8337,148,Enterobacteria_phage_SfV
6923,148,Enterobacteria_phage_St-1
7391,148,Enterobacteria_phage_ST104
8355,148,Enterobacteria_phage_T3
8517,148,Enterobacteria_phage_T4
8399,148,Enterobacteria_phage_T7
7272,148,Enterobacteria_phage_UAB_Phi20
8964,148,Enterobacteria_phage_UAB_Phi78
7901,148,Enterobacteria_phage_vB_EcoM_VR5
9123,148,Enterobacteria_phage_vB_EcoP_ACG-C91
7219,148,Enterobacteria_phage_vB_EcoS_NBD2
9010,148,Enterobacteria_phage_vB_EcoS_Rogue1
9041,148,Enterobacteria_phage_vB_KleM-RaK2
8847,148,Enterobacteria_phage_VT2-Sakai
8290,148,Enterobacteria_phage_WA13_sensu_lato
6713,148,Enterobacter_phage_Arya
9218,148,Enterobacter_phage_CC31
7650,148,Enterobacter_phage_E-2
7931,148,Enterobacter_phage_E-3
9097,148,Enterobacter_phage_EcP1
8733,148,Enterobacter_phage_PG7
7767,148,Enterobacter_phage_phiEap-1
7434,148,Enterobacter_phage_phiEap-2
7160,148,Enterobacter_phage_Tyrion
8971,148,Enterococcus_phage_BC611
8172,148,Enterococcus_phage_ECP3
7047,148,Enterococcus_phage_Ec-ZZ2
8753,148,Enterococcus_phage_EF62phi
8461,148,Enterococcus_phage_EfaCPT1
9267,148,Enterococcus_phage_EFAP-1
8436,148,Enterococcus_phage_EFC-1
7802,148,Enterococcus_phage_EFDG1
7779,148,Enterococcus_phage_EFLK1
9188,148,Enterococcus_phage_EFRM31
8490,148,Enterococcus_phage_IME_EF3
8699,148,Enterococcus_phage_IME-EF4
8453,148,Enterococcus_phage_IME-EFm1
7921,148,Enterococcus_phage_IME-EFm5
9255,148,Enterococcus_phage_phiEf11
9323,148,Enterococcus_phage_phiEF24C
8232,148,Enterococcus_phage_phiFL1A
8210,148,Enterococcus_phage_phiFL2A
8233,148,Enterococcus_phage_phiFL3A
9256,148,Enterococcus_phage_phiFL4A
7270,148,Enterococcus_phage_SANTOR1
8074,148,Enterococcus_phage_vB_Efae230P-4
7409,148,Enterococcus_phage_vB_EfaP_IME195
7408,148,Enterococcus_phage_vB_EfaS_IME196
7432,148,Enterococcus_phage_vB_EfaS_IME197
7393,148,Enterococcus_phage_vB_EfaS_IME198
8608,148,Enterococcus_phage_VD13
9376,148,Erwinia_amylovora_phage_Era103
8519,148,Erwinia_phage_Ea35-70
8421,148,Erwinia_phage_Ea9-2
8988,148,Erwinia_phage_ENT90
8814,148,Erwinia_phage_FE44
9143,148,Erwinia_phage_PEp14
6901,148,Erwinia_phage_phiEa21-4
8171,148,Erwinia_phage_phiEa2809
8736,148,Erwinia_phage_PhiEaH1
8826,148,Erwinia_phage_phiEaH2
7307,148,Erwinia_phage_vB_EamM_Asesino
7104,148,Erwinia_phage_vB_EamM_Caitlin
7304,148,Erwinia_phage_vB_EamM_ChrisDB
7267,148,Erwinia_phage_vB_EamM_EarlPhillipIV
7102,148,Erwinia_phage_vB_EamM_Huxley
7264,148,Erwinia_phage_vB_EamM_Kwan
7225,148,Erwinia_phage_vB_EamM_Phobos
9072,148,Erwinia_phage_vB_EamM-Y2
7367,148,Erwinia_phage_vB_EamP-L1
9053,148,Erwinia_phage_vB_EamP-S6
7674,148,Erysipelothrix_phage_SE-1
9715,148,Escherichia coli phi1007
9768,148,Escherichia coli phi1008
9694,148,Escherichia coli phi1009
9784,148,Escherichia coli phi1010
9729,148,Escherichia coli phi1011
9752,148,Escherichia coli phi1013
9723,148,Escherichia coli phi1014
9746,148,Escherichia coli phi1016
9759,148,Escherichia coli phi1017
9692,148,Escherichia coli phi1019
9795,148,Escherichia coli phi1020
9794,148,Escherichia coli phi1021
9774,148,Escherichia coli phi1026
9738,148,Escherichia coli phi1027
8480,148,Escherichia_phage_121Q
7892,148,Escherichia_phage_172-1
8497,148,Escherichia_phage_4MG
7107,148,Escherichia_phage_64795_ec1
7673,148,Escherichia_phage_APCEc01
9674,148,Escherichia_phage_AR1
8179,148,Escherichia_phage_Av-05
6803,148,Escherichia_phage_Bp4
7530,148,Escherichia_phage_CAjan
7524,148,Escherichia_phage_CICC_80001
8954,148,Escherichia_phage_D108
8652,148,Escherichia_phage_EB49
8148,148,Escherichia_phage_EC6
8420,148,Escherichia_phage_ECBP1
