,acc_bact,design_phage,id_bact,id_phage,interaction_id_old_db
2457,NC_018289.1,Gordonia_phage_Monty,5859,5499,35099
2458,NC_018289.1,Cronobacter_phage_S13,5859,3836,35100
2459,NC_018289.1,Staphylococcus_phage_phiJB,5859,3901,35101
2460,NC_018289.1,Burkholderia_phage_KS14,5859,4728,35102
2461,NC_018289.1,Streptococcus_virus_O1205,5859,4974,35103
2462,NC_018289.1,Caulobacter_virus_Karma,5859,4356,35104
2463,NC_018289.1,Gordonia_phage_Benczkowski14,5859,2114,35105
2464,NC_018289.1,Streptococcus_virus_DT1,5859,4216,35106
2465,NC_018289.1,Shigella_phage_Shfl2,5859,4724,35107
2466,NC_018289.1,Vibrio_phage_ICP2_2013_A_Haiti,5859,4318,35108
2467,NC_018289.1,Staphylococcus_virus_88,5859,4197,35109
2468,NC_018289.1,Gordonia_phage_Daredevil,5859,2320,35110
2469,NC_018289.1,Cronobacter_phage_ENT39118,5859,4582,35111
2470,NC_018289.1,Staphylococcus_phage_Twort,5859,4922,35112
2471,NC_018289.1,Pseudomonas_phage_SN,5859,4804,35113
2472,NC_018289.1,Arthrobacter_phage_Jasmine,5859,2665,35114
2473,NC_018289.1,Erwinia_phage_FE44,5859,4476,35115
2474,NC_018289.1,Gordonia_phage_Pupper,5859,3194,35116
2475,NC_018289.1,Escherichia_virus_DT57C,5859,4072,35117
2476,NC_018289.1,Arthrobacter_phage_StewieGriff,5859,3391,35118
2477,NC_018289.1,Caulobacter_virus_Magneto,5859,4358,35119
2478,NC_018289.1,Propionibacterium_phage_B3,5859,2075,35120
2479,NC_018289.1,Staphylococcus_phage_SA12,5859,4478,35121
2480,NC_018289.1,Bacillus_virus_250,5859,3944,35122
2481,NC_018289.1,Staphylococcus_virus_11,5859,4971,35123
2482,NC_018289.1,Enterococcus_phage_phiEF24C,5859,4836,35124
2483,NC_018289.1,Arthrobacter_phage_Immaculata,5859,2637,35125
2484,NC_018289.1,Shigella_virus_Shfl1,5859,4725,35126
2485,NC_018289.1,Corynebacterium_phage_PeteyPab,5859,3091,35127
2486,NC_018289.1,Mannheimia_phage_vB_MhM_3927AP2,5859,4022,35128
2487,NC_018289.1,Mycobacterium_phage_Chy5,5859,4528,35129
2488,NC_018289.1,Gordonia_phage_Hedwig,5859,5447,35130
2489,NC_018289.1,Enterococcus_phage_phiFL1A,5859,4180,35131
2490,NC_018289.1,Tsukamurella_phage_TPA2,5859,5627,35132
2491,NC_018289.1,Aeromonas_phage_PX29,5859,4424,35133
2492,NC_018289.1,Enterobacteria_phage_vB_EcoS_NBD2,5859,3753,35134
2493,NC_018289.1,Clostridium_virus_phiC2,5859,4858,35135
2494,NC_018289.1,Bacillus_phage_Bp8p-C,5859,3887,35136
2495,NC_018289.1,Arthrobacter_phage_Jordan,5859,2692,35137
2496,NC_018289.1,Flavobacterium_phage_Fpv8,5859,3680,35138
2497,NC_018289.1,Gordonia_phage_GTE8,5859,5442,35139
2498,NC_018289.1,Streptococcus_phage_TP-778L,5859,4470,35140
2499,NC_018289.1,Enterobacteria_phage_vB_EcoM_VR5,5859,3991,35141
2500,NC_018289.1,Rhodococcus_phage_Trina,5859,3491,35142
2501,NC_018289.1,Arthrobacter_phage_Heisenberger,5859,2585,35143
2502,NC_018289.1,Cronobacter_phage_vB_CsaM_GAP31,5859,4651,35144
2503,NC_018289.1,Bacillus_phage_BCP78,5859,4681,35145
2504,NC_018289.1,Xylella_phage_Paz,5859,3843,35146
2505,NC_018289.1,Bacillus_phage_Moonbeam,5859,4161,35147
2506,NC_018289.1,Enterobacteria_phage_P4,5859,4245,35148
2507,NC_018289.1,Arthrobacter_phage_Tophat,5859,3478,35149
2508,NC_018289.1,Pseudomonas_phage_PhiCHU,5859,3974,35150
2509,NC_018289.1,Escherichia_virus_phiEco32,5859,3861,35151
2510,NC_018289.1,Staphylococcus_phage_PT1028,5859,4916,35152
2511,NC_018289.1,Propionibacterium_phage_Ouroboros,5859,5530,35153
2512,NC_018289.1,Chlamydia_virus_Chp1,5859,4241,35154
2513,NC_018289.1,Propionibacterium_phage_P100.1,5859,3049,35155
2514,NC_018289.1,Brevibacillus_phage_Jimmer1,5859,3891,35156
2515,NC_018289.1,Gordonia_phage_Emalyn,5859,5414,35157
2516,NC_018289.1,Arthrobacter_phage_Tank,5859,3426,35158
2517,NC_018289.1,Escherichia_virus_Mu,5859,4992,35159
2518,NC_018289.1,Gordonia_phage_Lamberg,5859,2782,35160
2519,NC_018289.1,Salmonella_phage_vB_SPuM_SP116,5859,3639,35161
2520,NC_018289.1,Delftia_phage_RG-2014,5859,3641,35162
2521,NC_018289.1,Listeria_phage_List-36,5859,4377,35163
2522,NC_018289.1,Bacillus_virus_Finn,5859,4497,35164
2523,NC_018289.1,Streptomyces_phage_Asten,5859,2053,35165
2524,NC_018289.1,Escherichia_phage_SUSP2,5859,3817,35166
2525,NC_018289.1,Propionibacterium_phage_Kubed,5859,5475,35167
2526,NC_018289.1,Haemophilus_phage_HP2,5859,4223,35168
2527,NC_018289.1,Mycobacterium_virus_D29,5859,4237,35169
2528,NC_018289.1,Acinetobacter_phage_Fri1,5859,4002,35170
2529,NC_018289.1,Bacillus_phage_DirtyBetty,5859,3751,35171
2530,NC_018289.1,Salmonella_phage_FSL_SP-076,5859,4482,35172
2531,NC_018289.1,Enterobacteria_phage_BA14,5859,4566,35173
2532,NC_018289.1,Vibrio_phage_VP2,5859,4936,35174
2533,NC_018289.1,Staphylococcus_virus_PH15,5859,4864,35175
2534,NC_018289.1,Gordonia_phage_Woes,5859,5651,35176
2535,NC_018289.1,Pseudomonas_phage_vB_PaeS_SCH_Ab26,5859,4372,35177
2536,NC_018289.1,Mycobacterium_phage_Cooper,5859,5394,35178
2537,NC_018289.1,Staphylococcus_phage_phiBU01,5859,4171,35179
2538,NC_018289.1,Lactobacillus_phage_LL-H,5859,4852,35180
2539,NC_018289.1,Arthrobacter_phage_Pumancara,5859,3192,35181
2540,NC_018289.1,Pseudomonas_phage_phi2954,5859,6249,35182
2541,NC_018289.1,Ralstonia_phage_RSS30,5859,4508,35183
2542,NC_018289.1,Salmonella_phage_BPS11Q3,5859,3658,35184
2543,NC_018289.1,Propionibacterium_phage_MrAK,5859,5503,35185
2544,NC_018289.1,Pseudomonas_phage_vB_PaeP_PPA-ABTNL,5859,4128,35186
2545,NC_018289.1,Staphylococcus_phage_vB_SauM_Remus,5859,4507,35187
2546,NC_018289.1,Pseudomonas_phage_phi3,5859,3809,35188
2547,NC_018289.1,Staphylococcus_phage_44AHJD,5859,4546,35189
2548,NC_018289.1,Ralstonia_phage_RSM3,5859,4770,35190
2549,NC_018289.1,Gordonia_phage_Soups,5859,5608,35191
2550,NC_018289.1,Enterobacteria_phage_JenK1,5859,3946,35192
2551,NC_018289.1,Gordonia_phage_Jormungandr,5859,2694,35193
2552,NC_018289.1,Enterobacteria_phage_vB_EcoP_ACG-C91,5859,4676,35194
2553,NC_018289.1,Escherichia_phage_TL-2011c,5859,4670,35195
2554,NC_018289.1,Bacillus_phage_B4,5859,4480,35196
2555,NC_018289.1,Arthrobacter_phage_Mariposa,5859,2881,35197
2556,NC_018289.1,Erwinia_phage_vB_EamM_Caitlin,5859,3727,35198
2557,NC_018289.1,Gordonia_phage_Eviarto,5859,2436,35199
2558,NC_018289.1,Bacillus_phage_Stahl,5859,3935,35200
2559,NC_018289.1,Lactococcus_virus_712,5859,4872,35201
2560,NC_018289.1,Staphylococcus_virus_29,5859,4199,35202
2561,NC_018289.1,Staphylococcus_phage_JD007,5859,4594,35203
2562,NC_018289.1,Enterobacteria_phage_9g,5859,4393,35204
2563,NC_018289.1,Stenotrophomonas_phage_S1,5859,4767,35205
2564,NC_018289.1,Enterobacteria_phage_P88,5859,4265,35206
2565,NC_018289.1,Pseudomonas_phage_PAK_P1,5859,4459,35207
2566,NC_018289.1,Pseudomonas_phage_PaP1,5859,4081,35208
2567,NC_018289.1,Arthrobacter_phage_MeganNoll,5859,2898,35209
2568,NC_018289.1,Streptomyces_phage_Hydra,5859,2625,35210
2569,NC_018289.1,Propionibacterium_phage_P106M,5859,3056,35211
2570,NC_018289.1,Enterobacteria_phage_mEp237,5859,4579,35212
2571,NC_018289.1,Streptomyces_phage_Eddasa,5859,2394,35213
2572,NC_018289.1,Propionibacterium_phage_Leviosa,5859,2805,35214
2573,NC_018289.1,Escherichia_phage_P694,5859,3996,35215
2574,NC_018289.1,Propionibacterium_phage_Lauchelly,5859,5481,35216
2575,NC_018289.1,Escherichia_virus_P2,5859,4995,35217
2576,NC_018289.1,Propionibacterium_phage_PHL085N00,5859,4134,35218
2577,NC_018289.1,Streptomyces_phage_VWB,5859,5645,35219
2578,NC_018289.1,Lactobacillus_phage_phiPYB5,5859,4092,35220
2579,NC_018289.1,Gordonia_phage_Delian,5859,2332,35221
2580,NC_018289.1,Rhodococcus_phage_Naiad,5859,2974,35222
2581,NC_018289.1,Streptomyces_phage_HaugeAnator,5859,2579,35223
2582,NC_018289.1,Enterobacteria_phage_WA13_sensu_lato,5859,4210,35224
2583,NC_018289.1,Salmonella_phage_Maynard,5859,4340,35225
2584,NC_018289.1,Leuconostoc_phage_phiLN03,5859,4365,35226
2585,NC_018289.1,Enterobacter_phage_Tyrion,5859,3741,35227
2586,NC_018289.1,Enterobacter_phage_PG7,5859,4437,35228
2587,NC_018289.1,Listeria_phage_P70,5859,4679,35229
2588,NC_018289.1,Arthrobacter_phage_CGermain,5859,2220,35230
2589,NC_018289.1,Escherichia_phage_ECBP1,5859,4263,35231
2590,NC_018289.1,Enterococcus_phage_phiEf11,5859,4792,35232
2591,NC_018289.1,Gordonia_phage_Vivi2,5859,5643,35233
2592,NC_018289.1,Salmonella_phage_epsilon15,5859,4620,35234
2593,NC_018289.1,Enterobacteria_phage_mEp460,5859,4602,35235
2594,NC_018289.1,Enterobacter_phage_phiEap-1,5859,3936,35236
2595,NC_018289.1,Escherichia_virus_JL1,5859,4477,35237
2596,NC_018289.1,Lactococcus_virus_ASCC191,5859,4048,35238
2597,NC_018289.1,Pseudomonas_phage_DL62,5859,3872,35239
2598,NC_018289.1,Gordonia_phage_Skog,5859,3343,35240
2599,NC_018289.1,Rothia_phage_Ruth,5859,3265,35241
2600,NC_018289.1,Gordonia_phage_Morrissey,5859,2938,35242
2601,NC_018289.1,Streptococcus_phage_phiARI0462,5859,3663,35243
2602,NC_018289.1,Lactobacillus_phage_Lv-1,5859,4802,35244
2603,NC_018289.1,Propionibacterium_phage_Wizzo,5859,5650,35245
2604,NC_018289.1,Gordonia_phage_Geodirt,5859,2514,35246
2605,NC_018289.1,Streptomyces_phage_Indigo,5859,2641,35247
2606,NC_018289.1,Mycoplasma_phage_MAV1,5859,4235,35248
2607,NC_018289.1,Clostridium_phage_PhiS63,5859,4819,35249
2608,NC_018289.1,Gordonia_phage_Sour,5859,3360,35250
2609,NC_018289.1,Escherichia_phage_vB_EcoP_24B,5859,4091,35251
2610,NC_018289.1,Gordonia_phage_WheatThin,5859,3555,35252
2611,NC_018289.1,Enterococcus_phage_IME-EFm1,5859,4285,35253
2612,NC_018289.1,Gordonia_phage_Valary,5859,3520,35254
2613,NC_018289.1,Escherichia_phage_pro147,5859,3986,35255
2614,NC_018289.1,Pseudomonas_phage_vB_PaeS_PAO1_Ab18,5859,4108,35256
2615,NC_018289.1,Pectobacterium_phage_PM1,5859,4314,35257
2616,NC_018289.1,Enterobacteria_phage_933W,5859,4994,35258
2617,NC_018289.1,Gordonia_phage_Jifall16,5859,2685,35259
2618,NC_018289.1,Escherichia_phage_slur16,5859,3865,35260
2619,NC_018289.1,Flavobacterium_phage_Fpv5,5859,3698,35261
2620,NC_018289.1,Sulfitobacter_phage_pCB2047-C,5859,4362,35262
2621,NC_018289.1,Klebsiella_phage_KpV71,5859,3713,35263
2622,NC_018289.1,Gordonia_phage_Skysand,5859,3344,35264
2623,NC_018289.1,Klebsiella_phage_1513,5859,4016,35265
2624,NC_018289.1,Lactococcus_virus_bIL67,5859,4789,35266
2625,NC_018289.1,Flavobacterium_phage_Fpv10,5859,3669,35267
2626,NC_018289.1,Cronobacter_phage_ENT47670,5859,4584,35268
2627,NC_018289.1,Pseudomonas_virus_PMG1,5859,4694,35269
2628,NC_018289.1,Lactobacillus_phage_Lrm1,5859,4808,35270
2629,NC_018289.1,Escherichia_phage_phiKT,5859,4633,35271
2630,NC_018289.1,Enterobacteria_phage_Sf101,5859,4150,35272
2631,NC_018289.1,Arthrobacter_phage_Chubster,5859,2251,35273
2632,NC_018289.1,Ruegeria_phage_DSS3-P1,5859,4296,35274
2633,NC_018289.1,Bacillus_phage_MG-B1,5859,4513,35275
2634,NC_018289.1,Pseudomonas_phage_phiCTX,5859,4984,35276
2635,NC_018289.1,Gordonia_phage_GordTnk2,5859,5436,35277
2636,NC_018289.1,Arthrobacter_phage_Martha,5859,2883,35278
2637,NC_018289.1,Gordonia_phage_GTE8,5859,5442,35279
2638,NC_018289.1,Enterobacteria_phage_RB68,5859,5013,35280
2639,NC_018289.1,Propionibacterium_phage_P9.1,5859,5538,35281
2640,NC_018289.1,Celeribacter_phage_P12053L,5859,5003,35282
2641,NC_018289.1,Staphylococcus_phage_StauST398-1,5859,4337,35283
2642,NC_018289.1,Streptomyces_phage_Immanuel3,5859,2638,35284
2643,NC_018289.1,Salmonella_phage_SS3e,5859,4711,35285
2644,NC_018289.1,Arthrobacter_phage_Ichor,5859,2631,35286
2645,NC_018289.1,Streptomyces_phage_Peebs,5859,3085,35287
2646,NC_018289.1,Haemophilus_phage_SuMu,5859,4662,35288
2647,NC_018289.1,Escherichia_phage_PE3-1,5859,3819,35289
2648,NC_018289.1,Vibrio_phage_PV94,5859,6268,35290
2649,NC_018289.1,Clostridium_phage_phiMMP02,5859,4673,35291
2650,NC_018289.1,Gordonia_phage_Adgers,5859,1984,35292
2651,NC_018289.1,Streptomyces_phage_Crosby,5859,2297,35293
2652,NC_018289.1,Lactococcus_phage_D4410,5859,3743,35294
2653,NC_018289.1,Streptococcus_phage_SpSL1,5859,4116,35295
2654,NC_018289.1,Rhodococcus_phage_Peregrin,5859,3088,35296
2655,NC_018289.1,Arthrobacter_phage_CapnMurica,5859,2212,35297
2656,NC_018289.1,Lactobacillus_virus_ATCC8014,5859,4587,35298
2657,NC_018289.1,Streptomyces_phage_Jay2Jay,5859,5458,35299
2658,NC_018289.1,Rhodococcus_phage_Belenaria,5859,2111,35300
2659,NC_018289.1,Guinea_pig_Chlamydia_phage,5859,3902,35301
2660,NC_018289.1,Gordonia_phage_Demosthenes,5859,5403,35302
2661,NC_018289.1,Propionibacterium_phage_B22,5859,2074,35303
2662,NC_018289.1,Clostridium_phage_phiCT19406A,5859,3815,35304
2663,NC_018289.1,Gordonia_phage_Portcullis,5859,3176,35305
2664,NC_018289.1,Rhodococcus_phage_Partridge,5859,3077,35306
2665,NC_018289.1,Xanthomonas_virus_Xop411,5859,4854,35307
2666,NC_018289.1,Arthrobacter_phage_PitaDog,5859,3159,35308
2667,NC_018289.1,Streptococcus_virus_2972,5859,4920,35309
2668,NC_018289.1,Gordonia_phage_Barb,5859,2092,35310
2669,NC_018289.1,Leuconostoc_phage_phiLN12,5859,4369,35311
2670,NC_018289.1,Streptomyces_phage_Jash,5859,2664,35312
2671,NC_018289.1,Escherichia_phage_phi191,5859,4066,35313
2672,NC_018289.1,Cronobacter_phage_CR8,5859,4375,35314
2673,NC_018289.1,Propionibacterium_phage_Wizzo,5859,5650,35315
2674,NC_018289.1,Arthrobacter_phage_Zorro,5859,3623,35316
2675,NC_018289.1,Gordonia_phage_Exiguo,5859,2438,35317
2676,NC_018289.1,Bdellovibrio_phage_phi1422,5859,4630,35318
2677,NC_018289.1,Gordonia_phage_Bialota,5859,2120,35319
2678,NC_018289.1,Rhodococcus_phage_RER2,5859,5582,35320
2679,NC_018289.1,Stenotrophomonas_phage_IME15,5859,4650,35321
2680,NC_018289.1,Clostridium_phage_phiCDHM13,5859,3882,35322
2681,NC_018289.1,Gordonia_phage_CarolAnn,5859,5381,35323
2682,NC_018289.1,Salmonella_virus_FSLSP030,5859,4519,35324
2683,NC_018289.1,Propionibacterium_phage_PHL025M00,5859,4137,35325
2684,NC_018289.1,Salmonella_phage_Fels-2,5859,4785,35326
2685,NC_018289.1,Lactococcus_virus_CB13,5859,3913,35327
2686,NC_018289.1,Escherichia_phage_IME11,5859,4649,35328
2687,NC_018289.1,Propionibacterium_phage_P14.4,5859,5537,35329
2688,NC_018289.1,Enterococcus_phage_EFLK1,5859,3942,35330
2689,NC_018289.1,Streptomyces_phage_Mojorita,5859,2927,35331
2690,NC_018289.1,Rhodococcus_phage_Rhodalysa,5859,3233,35332
2691,NC_018289.1,Propionibacterium_phage_Solid,5859,5605,35333
2692,NC_018289.1,Pseudomonas_phage_K8,5859,3874,35334
2693,NC_018289.1,Lactobacillus_phage_LF1,5859,4658,35335
2694,NC_018289.1,Pseudomonas_phage_PhiPA3,5859,3956,35336
2695,NC_018289.1,Vibrio_phage_QH,5859,4115,35337
2696,NC_018289.1,Erwinia_phage_vB_EamM_Kwan,5859,3775,35338
2697,NC_018289.1,Rhodococcus_phage_CosmicSans,5859,5395,35339
2698,NC_018289.1,Pseudomonas_phage_CHA_P1,5859,4461,35340
2699,NC_018289.1,Pseudomonas_phage_Pf3,5859,4250,35341
2700,NC_018289.1,Mycobacterium_virus_Che8,5859,4967,35342
2701,NC_018289.1,Staphylococcus phage 71,5859,6251,35343
2702,NC_018289.1,Propionibacterium_phage_PHL071N05,5859,4491,35344
2703,NC_018289.1,Bacillus_phage_AvesoBmore,5859,3989,35345
2704,NC_018289.1,Clostridium_phage_phiCD505,5859,3926,35346
2705,NC_018289.1,Staphylococcus_virus_55,5859,4907,35347
2706,NC_018289.1,Lactobacillus_phage_LfeSau,5859,3898,35348
2707,NC_018289.1,Klebsiella_phage_vB_KpnP_KpV289,5859,3963,35349
2708,NC_018289.1,Synechococcus_phage_S-PM2,5859,3707,35350
2709,NC_018289.1,Escherichia_phage_WG01,5859,3673,35351
2710,NC_018289.1,Flavobacterium_phage_Fpv7,5859,3692,35352
2711,NC_018289.1,Enterococcus_phage_vB_EfaP_IME195,5859,3826,35353
2712,NC_018289.1,Clostridium_phage_phiCP34O,5859,4639,35354
2713,NC_018289.1,Arthrobacter_phage_ElephantMan,5859,2402,35355
2714,NC_018289.1,Stenotrophomonas_phage_phiSHP2,5859,4712,35356
2715,NC_018289.1,Morganella_phage_vB_MmoP_MP2,5859,3729,35357
2716,NC_018289.1,Enterobacteria_phage_HK106,5859,4592,35358
2717,NC_018289.1,Synechococcus_phage_S-MbCM100,5859,3646,35359
2718,NC_018289.1,Enterobacteria_phage_IME10,5859,4646,35360
2719,NC_018289.1,Gordonia_phage_Toast,5859,3471,35361
2720,NC_018289.1,Deftia_phage_phiW-14,5859,4790,35362
2721,NC_018289.1,Staphylococcus_virus_3a,5859,4911,35363
2722,NC_018289.1,Gordonia_phage_Yeezy,5859,5655,35364
2723,NC_018289.1,Staphylococcus_phage_MCE-2014,5859,4281,35365
2724,NC_018289.1,Gordonia_phage_Fireball,5859,2459,35366
2725,NC_018289.1,Lactobacillus_phage_iA2,5859,3834,35367
2726,NC_018289.1,Arthrobacter_phage_Nason,5859,2982,35368
2727,NC_018289.1,Salmonella_phage_37,5859,3848,35369
2728,NC_018289.1,Erwinia_phage_vB_EamM_ChrisDB,5859,3794,35370
2729,NC_018289.1,Gordonia_phage_Gustav,5859,2560,35371
2730,NC_018289.1,Sulfitobacter_phage_NYA-2014a,5859,4166,35372
2731,NC_018289.1,Bacillus_phage_Mater,5859,4163,35373
2732,NC_018289.1,Gordonia_phage_Katyusha,5859,2721,35374
2733,NC_018289.1,Streptomyces_phage_Danzina,5859,2319,35375
2734,NC_018289.1,Pseudomonas_phage_MP48,5859,4325,35376
2735,NC_018289.1,Gordonia_phage_Emianna,5859,2409,35377
2736,NC_018289.1,Xylella_phage_Xfas53,5859,4795,35378
2737,NC_018289.1,Gordonia_phage_GTE2,5859,5438,35379
2738,NC_018289.1,Arthrobacter_phage_Glenn,5859,2528,35380
2739,NC_018289.1,Bacillus_phage_Zuko,5859,3796,35381
2740,NC_018289.1,Gordonia_phage_Kenna,5859,2728,35382
2741,NC_018289.1,Rhizobium_phage_vB_RglS_P106B,5859,4186,35383
2742,NC_018289.1,Bacillus_phage_phiNIT1,5859,4509,35384
2743,NC_018289.1,Propionibacterium_phage_Attacne,5859,5344,35385
2744,NC_018289.1,Gordonia_phage_NosilaM,5859,3015,35386
2745,NC_018289.1,Enterobacteria_phage_phi80,5859,4175,35387
2746,NC_018289.1,Pseudomonas_phage_K5,5859,3808,35388
2747,NC_018289.1,Bacillus_phage_JL,5859,3962,35389
2748,NC_018289.1,Gordonia_phage_Smoothie,5859,5601,35390
2749,NC_018289.1,Ralstonia_phage_RSS0,5859,4622,35391
2750,NC_018289.1,Streptomyces_phage_mu16,5859,2952,35392
2751,NC_018289.1,Yersinia_phage_Berlin,5859,4867,35393
2752,NC_018289.1,Acinetobacter_phage_LZ35,5859,3728,35394
2753,NC_018289.1,Streptomyces_phage_phiC31,5859,3118,35395
2754,NC_018289.1,Escherichia_phage_TL-2011b,5859,4669,35396
2755,NC_018289.1,Staphylococcus_virus_EW,5859,4909,35397
2756,NC_018289.1,Citrobacter_phage_Merlin,5859,3934,35398
2757,NC_018289.1,Proteus_phage_PM_93,5859,3881,35399
2758,NC_018289.1,Arthrobacter_phage_LiSara,5859,2820,35400
2759,NC_018289.1,Clostridium_phage_phiCPV4,5859,4813,35401
2760,NC_018289.1,Klebsiella_phage_KP34,5859,3648,35402
2761,NC_018289.1,Yersinia_phage_vB_YenP_AP10,5859,4068,35403
2762,NC_018289.1,Arthrobacter_phage_Sandman,5859,3281,35404
2763,NC_018289.1,Propionibacterium_phage_P105,5859,5536,35405
2764,NC_018289.1,Streptomyces_phage_Blueeyedbeauty,5859,2145,35406
2765,NC_018289.1,Yersinia_phage_phiA1122,5859,4957,35407
2766,NC_018289.1,Gordonia_phage_Tiamoceli,5859,3456,35408
2767,NC_018289.1,Klebsiella_phage_K11,5859,4762,35409
2768,NC_018289.1,Propionibacterium_phage_P100D,5859,5533,35410
2769,NC_018289.1,Propionibacterium_phage_SKKY,5859,5599,35411
2770,NC_018289.1,Gordonia_phage_Horus,5859,2610,35412
2771,NC_018289.1,Salmonella_phage_HK620,5859,4986,35413
2772,NC_018289.1,Streptomyces_phage_SV1,5859,5615,35414
2773,NC_018289.1,Acholeplasma_virus_L2,5859,4247,35415
2774,NC_018289.1,Gordonia_phage_Turuncu,5859,3498,35416
2775,NC_018289.1,Sinorhizobium_phage_phiM9,5859,4060,35417
2776,NC_018289.1,Propionibacterium_phage_Procrass1,5859,5574,35418
2777,NC_018289.1,Chlamydia_phage_2,5859,3866,35419
2778,NC_018289.1,Staphylococcus_phage_IME-SA4,5859,3943,35420
2779,NC_018289.1,Pseudomonas_phage_DL60,5859,3873,35421
2780,NC_018289.1,Lactobacillus_phage_phig1e,5859,4219,35422
2781,NC_018289.1,Gordonia_phage_Neoevie,5859,2991,35423
2782,NC_018289.1,Synechococcus_phage_S-CAM4,5859,3699,35424
2783,NC_018289.1,Citrobacter_phage_CR44b,5859,4328,35425
2784,NC_018289.1,Propionibacterium_phage_ATCC29399BC,5859,2055,35426
2785,NC_018289.1,Salmonella_phage_BP12C,5859,3711,35427
2786,NC_018289.1,Flavobacterium_phage_Fpv1,5859,3683,35428
2787,NC_018289.1,Rhizobium_phage_vB_RleM_P10VF,5859,4295,35429
2788,NC_018289.1,Bacillus_phage_CP-51,5859,4278,35430
2789,NC_018289.1,Streptococcus_phage_phiNJ2,5859,4531,35431
2790,NC_018289.1,Escherichia_virus_MS2,5859,4209,35432
2791,NC_018289.1,Staphylococcus_virus_85,5859,4204,35433
2792,NC_018289.1,Gordonia_phage_Apricot,5859,2033,35434
2793,NC_018289.1,Lactococcus_phage_phiL47,5859,4427,35435
2794,NC_018289.1,Listeria_phage_B054,5859,4840,35436
2795,NC_018289.1,Streptomyces_phage_Verse,5859,3528,35437
2796,NC_018289.1,Escherichia_virus_CBA120,5859,4697,35438
2797,NC_018289.1,Streptomyces_phage_Spectropatronm,5859,3367,35439
2798,NC_018289.1,Propionibacterium_phage_PFR2,5859,5549,35440
2799,NC_018289.1,Gordonia_phage_Fairfaxidum,5859,2441,35441
2800,NC_018289.1,Bacillus_phage_JBP901,5859,4082,35442
2801,NC_018289.1,Salmonella_phage_SETP13,5859,4472,35443
2802,NC_018289.1,Propionibacterium_phage_PHL060L00,5859,4490,35444
2803,NC_018289.1,Bacillus_phage_Slash,5859,4339,35445
2804,NC_018289.1,Gordonia_phage_Schwabeltier,5859,5590,35446
2805,NC_018289.1,Vibrio_phage_ICP2,5859,4753,35447
2806,NC_018289.1,Enterobacter_phage_E-2,5859,3892,35448
2807,NC_018289.1,Propionibacterium_phage_PAC1,5859,3966,35449
2808,NC_018289.1,Gordonia_phage_Bibwit,5859,2122,35450
2809,NC_018289.1,Vibrio_phage_ICP3,5859,4752,35451
2810,NC_018289.1,Salmonella_phage_Marshall,5859,4346,35452
2811,NC_018289.1,Synechococcus_phage_S-CBS4,5859,4693,35453
2812,NC_018289.1,Streptomyces_phage_Sushi23,5859,3409,35454
2813,NC_018289.1,Croceibacter_phage_P2559Y,5859,3841,35455
2814,NC_018289.1,Corynebacterium_phage_Kimchi1738,5859,2739,35456
2815,NC_018289.1,Streptomyces_phage_Karimac,5859,2717,35457
2816,NC_018289.1,Staphylococcus phage 3A,5859,4911,35458
2817,NC_018289.1,Enterobacteria_phage_HK630,5859,4596,35459
2818,NC_018289.1,Gordonia_phage_GordTnk2,5859,5436,35460
2819,NC_018289.1,Salmonella_phage_NR01,5859,3759,35461
2820,NC_018289.1,Streptomyces_phage_Bioscum,5859,2133,35462
2821,NC_018289.1,Pseudomonas_phage_PAK_P4,5859,3704,35463
2822,NC_018289.1,Shewanella_phage_Spp001,5859,3719,35464
2823,NC_018289.1,Yersinia_phage_phi80-18,5859,4589,35465
2824,NC_018289.1,Pseudomonas_phage_PaoP5,5859,3886,35466
2825,NC_018289.1,Escherichia_phage_vB_EcoM_VR7,5859,4189,35467
2826,NC_018289.1,Pseudoalteromonas_phage_Pq0,5859,3844,35468
2827,NC_018289.1,Vibrio_phage_J2,5859,4118,35469
2828,NC_018289.1,Gordonia_phage_Wizard,5859,5649,35470
2829,NC_018289.1,Rhodococcus_phage_Phrankenstein,5859,3135,35471
2830,NC_018289.1,Pseudomonas_phage_Phi-S1,5859,4539,35472
2831,NC_018289.1,Cellulophaga_phage_phi4:1,5859,4047,35473
2832,NC_018289.1,Citrobacter_phage_Moon,5859,4146,35474
2833,NC_018289.1,Cronobacter_phage_vB_CsaM_GAP32,5859,4338,35475
2834,NC_018289.1,Propionibacterium_phage_P100A,5859,3050,35476
2835,NC_018289.1,Cellulophaga_phage_phi17:1,5859,4040,35477
2836,NC_018289.1,Lactococcus_phage_Q54,5859,4873,35478
2837,NC_018289.1,Escherichia_phage_4MG,5859,4308,35479
