organism_ptr_id,designation,baltimore_classification_id
5953,Mycobacterium_phage_Bipolar_KM597530,NULL
5954,Mycobacterium_phage_Bipper_KU728633,NULL
5955,Mycobacterium_phage_Blue7_JN698999,NULL
5956,Mycobacterium_phage_Bobi_KF114874,NULL
5957,Mycobacterium_phage_Breeniome_KF006817,NULL
5958,Mycobacterium_phage_Brocalys_KU865302,NULL
5959,Propionibacterium_phage_BruceLethal_KR347352,NULL
5960,Mycobacterium_phage_Bruin_KF562099,NULL
5961,Mycobacterium_phage_Brusacoram_KT347313,NULL
5962,Mycobacterium_phage_Butters_KC576783,NULL
5963,Mycobacterium_phage_BuzzLyseyear_KM347889,NULL
5964,Mycobacterium_phage_Bxz1_AY129337,NULL
5965,Mycobacterium_phage_Cabrinians_KT895281,NULL
5966,Streptomyces_phage_Caliburn_KT152029,NULL
5967,Mycobacterium_phage_Cambiare_NC_028922.1,NULL
5968,Mycobacterium_phage_CaptainTrips_KM652553,NULL
5969,Mycobacterium_phage_Carcharodon_KM588359,NULL
5970,Mycobacterium_phage_Catalina_KU613353,NULL
5971,Mycobacterium_phage_Catdawg_KF017002,NULL
5972,Mycobacterium_phage_Catera_DQ398053,NULL
5973,Mycobacterium_phage_Cerasum_KM215148,NULL
5974,Mycobacterium_phage_Chadwick_KT246486,NULL
5975,Mycobacterium_phage_Charlie_JN256079,NULL
5976,Mycobacterium_phage_Cheetobro_KJ944841,NULL
5977,Mycobacterium_phage_CloudWang3_KF560332,NULL
5978,Gordonia_phage_ClubL_KU998246,NULL
5979,Mycobacterium_phage_Colbert_GQ303259,NULL
5980,Mycobacterium_phage_Conspiracy_KF560330,NULL
5981,Mycobacterium_phage_Contagion_KF024732,NULL
5982,Mycobacterium_phage_Cooper_DQ398044,NULL
5983,Rhodococcus_phage_CosmicSans_KT372002,NULL
5984,Gordonia_phage_Cozz_KU998239,NULL
5985,Mycobacterium_phage_CRB1_KJ410134,NULL
5986,Gordonia_phage_Cucurbita_KX557276,NULL
5987,Mycobacterium_phage_Damien_NC_024371.1,NULL
5988,Mycobacterium_phage_Dandelion_JN412588,NULL
5989,Mycobacterium_phage_Dante_KT309034,NULL
5990,Gordonia_phage_Demosthenes_KU998242,NULL
5991,Mycobacterium_phage_Donovan_KF841477,NULL
5992,Mycobacterium_phage_Dori_JN698995,NULL
5993,Mycobacterium_phage_DrDrey_KF306380,NULL
5994,Mycobacterium_phage_Dreamboat_JN660814,NULL
5995,Mycobacterium_phage_DS6A_JN698994,NULL
5996,Mycobacterium_phage_Dumbo_KC691255,NULL
5997,Mycobacterium_phage_Dusk_KT222942,NULL
5998,Mycobacterium_phage_EagleEye_KF861510,NULL
5999,Mycobacterium_phage_Echild_KF981601,NULL
6000,Mycobacterium_phage_Edtherson_KP027196,NULL
6001,Gordonia_phage_Emalyn_KU963260,NULL
6002,Mycobacterium_phage_Enkosi_KT281789,NULL
6003,Propionibacterium_phage_Enoki_KR347353,NULL
6004,Mycobacterium_phage_Equemioh13_KJ959632,NULL
6005,Mycobacterium_phage_Eremos_KM236502,NULL
6006,Mycobacterium_phage_ET08_GQ303260,NULL
6007,Mycobacterium_phage_EvilGenius_KU985093,NULL
6008,Gordonia_phage_Eyre_KX557277,NULL
6009,Mycobacterium_phage_First_JX899358,NULL
6010,Mycobacterium_phage_Fishburne_KC691256,NULL
6011,Mycobacterium_phage_FlagStaff_NC_028861.1,NULL
6012,Mycobacterium_phage_Florinda_KR997930,NULL
6013,Mycobacterium_phage_Gadjet_JN698992,NULL
6014,Mycobacterium_phage_Gaia_KJ567043,NULL
6015,Mycobacterium_phage_Gardann_KX507361,NULL
6016,Mycobacterium_phage_Gengar_KX636165,NULL
6017,Gordonia_phage_Ghobes_KX557278,NULL
6018,Mycobacterium_phage_Giles_EU203571,NULL
6019,Mycobacterium_phage_Gizmo_KC748968,NULL
6020,Gordonia_phage_Gmala1_KP790009,NULL
6021,Streptomyces_phage_Lika_KC700556,NULL
6022,Gordonia_phage_GordDuk1_KP790010,NULL
6023,Gordonia_phage_GordTnk2_KP790008,NULL
6024,Mycobacterium_phage_Graduation_KF560331,NULL
6025,Gordonia_phage_GTE2_HQ403646,NULL
6026,Gordonia_phage_GTE5_JF923796,NULL
6027,Gordonia_phage_GTE6_NC_028665.1,NULL
6028,Gordonia_phage_GTE7_JN035618,NULL
6029,Gordonia_phage_GTE8_KR053201,NULL
6030,Gordonia_phage_Guacamole_KU963259,NULL
6031,Mycobacterium_phage_Gumball_FJ168661,NULL
6032,Mycobacterium_phage_HanShotFirst_KF493880,NULL
6033,Mycobacterium_phage_Hawkeye_KJ194582,NULL
6034,Gordonia_phage_Hedwig_KX557279,NULL
6035,Mycobacterium_phage_HINdeR_KC661275,NULL
6036,Gordonia_phage_Hotorobo_KU963245,NULL
6037,Mycobacterium_phage_HufflyPuff_KF562100,NULL
6038,Mycobacterium_phage_HyRo_KT281790,NULL
6039,Mycobacterium_phage_Inventum_KM066034,NULL
6040,Mycobacterium_phage_Iracema64_KU055616,NULL
6041,Streptomyces_phage_Izzy_KT184390,NULL
6042,Mycobacterium_phage_Jabbawokkie_KF017003,NULL
6043,Mycobacterium_phage_JacAttac_JN698989,NULL
6044,Mycobacterium_phage_JAMaL_KF493881,NULL
6045,Streptomyces_phage_Jay2Jay_KM652554,NULL
6046,Mycobacterium_phage_Job42_KC661280,NULL
6047,Mycobacterium_phage_Jobu08_KC661281,NULL
6048,Mycobacterium_phage_Jolie2_NC_023604.1,NULL
6049,Mycobacterium_phage_Jovo_KF493882,NULL
6050,Gordonia_phage_JSwag_KX557280,NULL
6051,Gordonia_phage_Jumbo_KX557281,NULL
6052,Mycobacterium_phage_Kampy_KJ510414,NULL
6053,Gordonia_phage_KatherineG_KU998251,NULL
6054,Mycobacterium_phage_Keshu_KP027199,NULL
6055,Mycobacterium_phage_Kikipoo_JN699017,NULL
6056,Mycobacterium_phage_Kimberlium_KR935214,NULL
6057,Gordonia_phage_Kita_KU963257,NULL
6058,Mycobacterium_phage_Konstantine_NC_011292.1,NULL
6059,Mycobacterium_phage_Kratio_KM923971,NULL
6060,Propionibacterium_phage_Kubed_KR337645,NULL
6061,Gordonia_phage_Kvothe_KU998243,NULL
6062,Mycobacterium_phage_LadyBird_KT588442,NULL
6063,Mycobacterium_phage_Lamina13_KJ409696,NULL
6064,Streptomyces_phage_Lannister_KT184391,NULL
6065,Mycobacterium_phage_Larenn_KM677210,NULL
6066,Propionibacterium_phage_Lauchelly_KR337650,NULL
6067,Mycobacterium_phage_Lilac_JN382248,NULL
6068,Mycobacterium_phage_LinStu_JN412592,NULL
6069,Mycobacterium_phage_LittleCherry_KF017001,NULL
6070,Mycobacterium_phage_Lolly9_KT281791,NULL
6071,Mycobacterium_phage_Loser_KU761558,NULL
6072,Mycobacterium_phage_Luchador_KR080193,NULL
6073,Gordonia_phage_Lucky10_KU963256,NULL
6074,Mycobacterium_phage_Makemake_KX369584,NULL
6075,Mycobacterium_phage_Malithi_KP027200,NULL
6076,Mycobacterium_phage_Manad_KJ595576,NULL
6077,Mycobacterium_phage_MarQuardt_KM233454,NULL
6078,Mycobacterium_phage_MiaZeal_KM925136,NULL
6079,Mycobacterium_phage_MichelleMyBell_KF986246,NULL
6080,Mycobacterium_phage_Milly_KP027206,NULL
6081,Mycobacterium_phage_Mindy_KR080204,NULL
6082,Mycobacterium_phage_Minerva_KM101123,NULL
6083,Mycobacterium_phage_MoMoMixon_JN699626,NULL
6084,Gordonia_phage_Monty_KU998241,NULL
6085,Mycobacterium_phage_MOOREtheMARYer_NC_028791.1,NULL
6086,Mycobacterium_phage_MosMoris_KJ538721,NULL
6087,Propionibacterium_phage_Moyashi_KR347354,NULL
6088,Propionibacterium_phage_MrAK_KR337643,NULL
6089,Mycobacterium_phage_Mufasa_KT591490,NULL
6090,Mycobacterium_phage_Mulciber_KU695581,NULL
6091,Mycobacterium_phage_Murphy_KC748971,NULL
6092,Mycobacterium_phage_Murucutumbu_KM677211,NULL
6093,Mycobacterium_phage_Myrna_EU826466,NULL
6094,Mycobacterium_phage_Nala_KF562101,NULL
6095,Streptomyces_phage_Nanodon_KX344445,NULL
6096,Mycobacterium_phage_Nappy_JN699627,NULL
6097,Mycobacterium_phage_NelitzaMV_KT222941,NULL
6098,Mycobacterium_phage_Nerujay_KR080201,NULL
6099,Mycobacterium_phage_Newman_KC691258,NULL
6100,Mycobacterium_phage_Nhonho_KR997934,NULL
6101,Mycobacterium_phage_Nigel_EU770221,NULL
6102,Gordonia_phage_Nyceirae_KX557282,NULL
6103,Gordonia_phage_Nymphadora_KU963255,NULL
6104,Mycobacterium_phage_Nyxis_KF954506,NULL
6105,Mycobacterium_phage_Oaker_NC_023578.1,NULL
6106,Mycobacterium_phage_Obama12_KF959563,NULL
6107,Gordonia_phage_Obliviate_KU963254,NULL
6108,Mycobacterium_phage_OkiRoe_KJ567042,NULL
6109,Mycobacterium_phage_Oline_JN192463,NULL
6110,Gordonia_phage_OneUp_KU998245,NULL
6111,Gordonia_phage_Orchid_KU998253,NULL
6112,Mycobacterium_phage_Orion_DQ398046,NULL
6113,Mycobacterium_phage_OSmaximus_JN006064,NULL
6114,Propionibacterium_phage_Ouroboros_KR337654,NULL
6115,Mycobacterium_phage_Ovechkin_KR824843,NULL
6116,Propionibacterium_phage_P1.1_JX262223,NULL
6117,Propionibacterium_phage_P100D_JX262220,NULL
6118,Propionibacterium_phage_P101A_JX262217,NULL
6119,Propionibacterium_phage_P104A_JX262218,NULL
6120,Propionibacterium_phage_P105_JX262219,NULL
6121,Propionibacterium_phage_P14.4_JX262216,NULL
6122,Propionibacterium_phage_P9.1_JX262215,NULL
6123,Propionibacterium_phage_PA6_DQ431235,NULL
6124,Mycobacterium_phage_Panchino_KU935727,NULL
6125,Mycobacterium_phage_Papez_KX369586,NULL
6126,Mycobacterium_phage_Pari_KT438500,NULL
6127,Mycobacterium_phage_Patience_JN412589,NULL
6128,Mycobacterium_phage_PattyP_KC661273,NULL
6129,Mycobacterium_phage_PBI1_DQ398047,NULL
6130,Mycobacterium_phage_PegLeg_KC900379,NULL
6131,Mycobacterium_phage_Pepe_KT818595,NULL
6132,Propionibacterium_phage_PFR1_remove_6033,NULL
6133,Propionibacterium_phage_PFR2_remove_6034,NULL
6134,Mycobacterium_phage_Phantastic_KJ510415,NULL
6135,Mycobacterium_phage_PhatBacter_KF562102,NULL
6136,Mycobacterium_phage_Phatniss_KT279576,NULL
6137,Mycobacterium_phage_Phaux_KC748969,NULL
6138,Mycobacterium_phage_Phayonce_KR080195,NULL
6139,Streptomyces_phage_phiHau3_JX182369,NULL
6140,Gordonia_phage_Phinally_NC_031112.1,NULL
6141,Streptomyces_phage_phiSASD1_NC_014229.1,NULL
6142,Mycobacterium_phage_Phlei_KT206225,NULL
6143,Mycobacterium_phage_Phlyer_FJ641182,NULL
6144,Mycobacterium_phage_Phrann_KU935731,NULL
6145,Mycobacterium_phage_PhrostyMug_KF279415,NULL
6146,Mycobacterium_phage_Phrux_KC661277,NULL
6147,Mycobacterium_phage_Pinto_KJ690250,NULL
6148,Mycobacterium_phage_Pioneer_KT285706,NULL
6149,Mycobacterium_phage_Pipefish_DQ398049,NULL
6150,Propionibacterium_phage_Pirate_KR337653,NULL
6151,Mycobacterium_phage_Piro94_KM197169,NULL
6152,Mycobacterium_phage_Pleione_JN624850,NULL
6153,Mycobacterium_phage_PLot_DQ398051,NULL
6154,Mycobacterium_phage_Pops_KR997967,NULL
6155,Mycobacterium_phage_PopTart_KT281792,NULL
6156,Mycobacterium_phage_Predator_NC_011039.1,NULL
6157,Propionibacterium_phage_Procrass1_KR337644,NULL
6158,Propionibacterium_phage_QueenBey_KR347355,NULL
6159,Mycobacterium_phage_Quico_KR997968,NULL
6160,Mycobacterium_phage_Qyrzula_DQ398048,NULL
6161,Streptomyces_phage_R4_JX182370,NULL
6162,Mycobacterium_phage_Redi_JN624851,NULL
6163,Mycobacterium_phage_Redno2_KF114875,NULL
6164,Gordonia_phage_Remus_KX557283,NULL
6165,Rhodococcus_phage_RER2_JN116827,NULL
6166,Mycobacterium_phage_RhynO_KJ156985,NULL
6167,Mycobacterium_phage_RidgeCB_JN398369,NULL
6168,Gordonia_phage_Rosalind_KU998250,NULL
6169,Mycobacterium_phage_Rosebush_AY129334,NULL
6170,Mycobacterium_phage_Rufus_KT259047,NULL
6171,Mycobacterium_phage_Saal_KJ025956,NULL
6172,Mycobacterium_phage_Sbash_KP027201,NULL
6173,Gordonia_phage_Schwabeltier_KU963252,NULL
6174,Mycobacterium_phage_Seagreen_KT281793,NULL
6175,Mycobacterium_phage_Severus_KC661279,NULL
6176,Mycobacterium_phage_ShedlockHolmes_KR080206,NULL
6177,Mycobacterium_phage_Sheen_KP273225,NULL
6178,Mycobacterium_phage_Shipwreck_KU985090,NULL
6179,Mycobacterium_phage_ShiVal_KC576784,NULL
6180,Mycobacterium_phage_SiSi_KC661278,NULL
6181,Mycobacterium_phage_SkiPole_GU247132,NULL
6182,Propionibacterium_phage_SKKY_KR337648,NULL
6183,Mycobacterium_phage_Smeadley_KT184694,NULL
6184,Gordonia_phage_Smoothie_KU998244,NULL
6185,Mycobacterium_phage_Sneeze_KX534004,NULL
6186,Mycobacterium_phage_Snenia_KT281794,NULL
6187,Gordonia_phage_SoilAssassin_KU963246,NULL
6188,Propionibacterium_phage_Solid_KR337647,NULL
6189,Mycobacterium_phage_Solon_EU826470,NULL
6190,Mycobacterium_phage_Soto_KJ174157,NULL
6191,Gordonia_phage_Soups_KU998249,NULL
6192,Mycobacterium_phage_Sparkdehlily_KT895280,NULL
6193,Gordonia_phage_Splinter_KU998238,NULL
6194,Mycobacterium_phage_Stinger_NC_023741.1,NULL
6195,Propionibacterium_phage_Stormborn_NC_027622.1,NULL
6196,Mycobacterium_phage_Suffolk_NC_023563.1,NULL
6197,Streptomyces_phage_Sujidade_NC_021304.1,NULL
6198,Streptomyces_phage_SV1_NC_018848.1,NULL
6199,Mycobacterium_phage_SweetiePie_NC_029043.1,NULL
6200,Mycobacterium_phage_Swirley_NC_028912.1,NULL
6201,Mycobacterium_phage_Swish_NC_028658.1,NULL
6202,Mycobacterium_phage_Tasp14_NC_028784.1,NULL
6203,Gordonia_phage_Terapin_NC_031001.1,NULL
6204,Mycobacterium_phage_Theia_NC_028960.1,NULL
6205,Mycobacterium_phage_TheloniousMonk_NC_028828.1,NULL
6206,Mycobacterium_phage_Thibault_NC_023738.1,NULL
6207,Mycobacterium_phage_Tonenili_NC_031080.1,NULL
6208,Mycobacterium_phage_Toto_NC_028906.1,NULL
6209,Streptomyces_phage_TP1604_NC_028818.1,NULL
6210,Tsukamurella_phage_TPA2_NC_015210.1,NULL
6211,Tsukamurella_phage_TPA4_remove_6514,NULL
6212,Mycobacterium_phage_Trike_NC_026591.1,NULL
6213,Mycobacterium_phage_Trixie_NC_023731.1,NULL
6214,Mycobacterium_phage_Troll4_NC_011285.1,NULL
6215,Mycobacterium_phage_Turbido_NC_023707.1,NULL
6216,Mycobacterium_phage_Turj99_NC_028941.1,NULL
6217,Mycobacterium_phage_Tweety_NC_009820.1,NULL
6218,Gordonia_phage_Twister6_NC_031052.1,NULL
6219,Gordonia_phage_UmaThurman_NC_031249.1,NULL
6220,Mycobacterium_phage_UncleHowie_NC_027985.1,NULL
6221,Mycobacterium_phage_Validus_NC_023498.1,NULL
6222,Gordonia_phage_Vendetta_NC_030911.1,NULL
6223,Mycobacterium_phage_Vincenzo_NC_028934.1,NULL
6224,Mycobacterium_phage_Violet_NC_023695.1,NULL
6225,Mycobacterium_phage_Vista_NC_023727.1,NULL
6226,Gordonia_phage_Vivi2_NC_031239.1,NULL
6227,Mycobacterium_phage_VohminGhazi_NC_029077.1,NULL
6228,Streptomyces_phage_VWB_NC_005345.2,NULL
6229,Mycobacterium_phage_Wanda_NC_022067.1,NULL
6230,Mycobacterium_phage_Wee_NC_014901.1,NULL
6231,Mycobacterium_phage_Wile_NC_023709.1,NULL
6232,Gordonia_phage_Wizard_NC_030913.1,NULL
6233,Propionibacterium_phage_Wizzo_NC_027621.1,NULL
6234,Gordonia_phage_Woes_NC_030905.1,NULL
6235,Mycobacterium_phage_Xeno_NC_031243.1,NULL
6236,Mycobacterium_phage_XFactor_NC_028910.1,NULL
6237,Streptomyces_phage_YDN12_NC_028974.1,NULL
6238,Gordonia_phage_Yeezy_NC_031269.1,NULL
6239,Gordonia_phage_Yvonnetastic_NC_031230.1,NULL
6240,Mycobacterium_phage_Zaka_NC_022985.1,NULL
6241,Streptomyces_phage_Zemlya_NC_021339.1,NULL
6242,Gordonia_phage_Zirinka_NC_031097.1,NULL
6243,Mycobacterium_phage_ZoeJ_NC_024147.1,NULL
6244,Mycobacterium_phage_Serenity_NC_028932.1,NULL
6245,Mycobacterium_phage_TM4_NC_003387.1,NULL
6247,Mycobacterium_phage_244_DQ398041,NULL
6248,Mycobacterium_phage_AbbyPaige_remove_4584,NULL
6249,Pseudomonas_phage_phi2954_NC_012092.1,NULL
6250,Pseudomonas_phage_phi2954_NC_012093.1,NULL
6251,Staphylococcus phage 71_NC_007059.1,NULL
6258,Gordonia_phage_Ailee_remove_4618,NULL
6259,Mycobacterium_phage_Acquire49_remove_4597,NULL
6264,Pseudomonas_phage_vB_PaeM_C1-14_Ab28_NC_026600.1,NULL
6265,Streptomyces_phage_AbbeyMikolon_remove_4582,NULL
6268,Vibrio_phage_PV94_NC_027368.1,NULL
